Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,Year,Month,Day
18.0,12.5,70,17.0,25.0,100.5,0,2012,7,24
16.6,12.4,76,11.0,25.0,100.55,0,2012,7,25
15.8,12.0,78,4.0,25.0,100.56,0,2012,7,25
15.4,12.5,83,9.0,25.0,100.59,0,2012,7,25
15.4,12.5,83,11.0,25.0,100.65,0,2012,7,25
14.5,12.2,86,7.0,25.0,100.69,0,2012,7,25
13.8,12.1,89,7.0,24.1,100.71,0,2012,7,25
16.2,13.2,82,11.0,24.1,100.76,0,2012,7,25
17.5,12.2,71,13.0,24.1,100.81,0,2012,7,25
18.8,12.8,68,13.0,24.1,100.8,0,2012,7,25
19.6,12.9,65,11.0,26.349999999999998,100.79,0,2012,7,25
21.1,12.6,58,11.0,26.349999999999998,100.88,0,2012,7,25
22.3,13.5,57,13.0,26.349999999999998,100.76,0,2012,7,25
23.2,12.7,52,9.0,26.349999999999998,100.76,0,2012,7,25
23.4,13.1,52,19.0,26.349999999999998,100.66,1,2012,7,25
23.6,13.6,53,22.0,26.349999999999998,100.61,1,2012,7,25
24.8,13.6,50,19.0,26.349999999999998,100.58,1,2012,7,25
24.7,13.8,51,22.0,26.349999999999998,100.51,1,2012,7,25
24.1,12.3,48,28.0,26.349999999999998,100.46,1,2012,7,25
23.7,13.1,51,20.0,24.1,100.44,1,2012,7,25
23.4,12.9,52,17.0,25.0,100.37,1,2012,7,25
23.2,12.0,49,15.0,25.0,100.34,1,2012,7,25
21.8,13.6,60,13.0,25.0,100.31,1,2012,7,25
21.2,13.8,63,13.0,25.0,100.29,1,2012,7,25
20.8,13.4,63,11.0,25.0,100.29,5,2012,7,25
21.3,14.4,65,13.0,25.0,100.23,5,2012,7,26
20.4,13.9,66,13.0,25.0,100.18,1,2012,7,26
20.3,13.8,66,11.0,25.0,100.12,1,2012,7,26
20.6,14.4,68,9.0,25.0,100.07,1,2012,7,26
20.6,14.2,67,6.0,25.0,100.0,1,2012,7,26
20.0,14.8,72,7.0,24.1,99.98,1,2012,7,26
19.6,15.5,77,9.0,22.750000000000004,100.01,5,2012,7,26
19.4,16.0,81,7.0,24.1,100.0,1,2012,7,26
20.4,15.0,71,4.0,24.1,99.99,1,2012,7,26
20.6,15.3,72,9.0,24.1,99.97,1,2012,7,26
20.6,16.3,76,11.0,24.1,99.96,1,2012,7,26
21.9,17.5,76,7.0,24.1,99.93,1,2012,7,26
21.1,16.2,74,6.0,24.1,99.91,1,2012,7,26
21.3,16.2,73,4.0,24.1,99.9,1,2012,7,26
21.6,16.8,74,6.0,24.1,99.86,1,2012,7,26
21.3,16.7,75,4.0,24.1,99.86,1,2012,7,26
21.9,16.7,72,7.0,24.1,99.83,1,2012,7,26
21.7,16.4,72,7.0,24.1,99.86,1,2012,7,26
21.6,16.5,73,11.0,24.1,99.89,1,2012,7,26
21.0,17.5,80,11.0,24.1,99.92,1,2012,7,26
20.5,17.6,83,4.0,24.1,99.94,1,2012,7,26
20.3,17.5,84,4.0,25.0,99.97,1,2012,7,26
18.8,17.5,92,0.0,25.0,99.94,0,2012,7,26
18.6,17.5,93,0.0,25.0,99.99,1,2012,7,26
18.1,17.2,94,0.0,25.0,100.01,0,2012,7,27
17.2,16.5,96,0.0,25.0,100.05,1,2012,7,27
16.9,16.3,96,4.0,25.0,100.08,0,2012,7,27
15.9,15.3,96,4.0,25.0,100.1,1,2012,7,27
17.5,16.2,92,0.0,25.0,100.19,0,2012,7,27
16.2,15.6,96,7.0,24.1,100.33,1,2012,7,27
18.4,15.3,82,17.0,24.1,100.34,1,2012,7,27
19.0,14.3,74,24.0,24.1,100.44,1,2012,7,27
20.2,14.3,69,13.0,24.1,100.46,1,2012,7,27
21.1,14.5,66,7.0,24.1,100.51,1,2012,7,27
22.0,15.3,66,6.0,24.1,100.53,0,2012,7,27
23.4,16.5,65,4.0,24.1,100.55,0,2012,7,27
24.1,15.6,59,6.0,24.1,100.56,0,2012,7,27
24.8,16.1,58,0.0,24.1,100.55,0,2012,7,27
26.6,16.8,55,0.0,24.1,100.57,0,2012,7,27
26.1,17.0,57,11.0,24.1,100.6,1,2012,7,27
25.6,16.0,55,6.0,24.1,100.63,1,2012,7,27
25.8,15.8,54,6.0,24.1,100.66,1,2012,7,27
26.1,15.2,51,7.0,24.1,100.71,1,2012,7,27
23.7,17.0,66,4.0,24.1,100.74,0,2012,7,27
22.5,16.6,69,6.0,24.1,100.8,0,2012,7,27
21.4,16.6,74,4.0,25.0,100.86,0,2012,7,27
21.3,16.0,72,0.0,25.0,100.88,0,2012,7,27
21.1,16.7,76,0.0,25.0,100.92,1,2012,7,27
22.8,16.8,69,9.0,25.0,100.95,1,2012,7,28
22.3,11.4,50,4.0,25.0,101.01,0,2012,7,28
20.8,11.9,57,13.0,25.0,101.06,1,2012,7,28
18.7,14.3,76,11.0,25.0,101.09,1,2012,7,28
17.6,12.1,70,13.0,25.0,101.14,1,2012,7,28
17.4,11.2,67,15.0,26.349999999999998,101.18,1,2012,7,28
18.1,11.5,65,17.0,26.349999999999998,101.2,1,2012,7,28
19.5,11.1,58,15.0,26.349999999999998,101.22,1,2012,7,28
20.3,11.5,57,17.0,26.349999999999998,101.25,1,2012,7,28
20.7,12.3,59,19.0,26.349999999999998,101.25,1,2012,7,28
21.6,12.8,57,15.0,26.349999999999998,101.29,1,2012,7,28
23.9,14.0,54,20.0,26.349999999999998,101.26,1,2012,7,28
23.9,14.2,55,13.0,26.349999999999998,101.19,1,2012,7,28
25.5,12.2,44,13.0,26.349999999999998,101.15,1,2012,7,28
26.4,11.1,38,13.0,26.349999999999998,101.13,1,2012,7,28
26.7,11.2,38,22.0,26.349999999999998,101.12,1,2012,7,28
25.8,11.9,42,17.0,26.349999999999998,101.1,1,2012,7,28
26.2,10.6,38,17.0,26.349999999999998,101.1,1,2012,7,28
26.2,10.3,37,15.0,26.349999999999998,101.15,1,2012,7,28
25.6,10.2,38,13.0,26.349999999999998,101.15,1,2012,7,28
24.6,10.8,42,9.0,24.1,101.14,1,2012,7,28
22.8,11.8,50,4.0,25.0,101.14,0,2012,7,28
19.5,13.1,66,7.0,25.0,101.16,0,2012,7,28
18.9,13.8,72,9.0,25.0,101.18,0,2012,7,28
18.5,13.7,74,9.0,25.0,101.18,0,2012,7,29
18.4,13.7,74,13.0,25.0,101.16,0,2012,7,29
17.7,12.9,73,15.0,25.0,101.16,0,2012,7,29
17.1,10.8,66,15.0,25.0,101.14,0,2012,7,29
16.8,10.7,67,13.0,25.0,101.15,0,2012,7,29
16.6,10.8,69,13.0,26.349999999999998,101.23,0,2012,7,29
17.6,11.2,66,15.0,26.349999999999998,101.27,0,2012,7,29
19.2,12.3,64,15.0,24.1,101.29,0,2012,7,29
20.5,13.3,63,13.0,24.1,101.31,0,2012,7,29
22.2,14.8,63,9.0,26.349999999999998,101.3,0,2012,7,29
24.0,16.9,65,7.0,26.349999999999998,101.28,0,2012,7,29
24.7,16.7,61,11.0,26.349999999999998,101.26,0,2012,7,29
26.6,17.5,57,6.0,26.349999999999998,101.21,0,2012,7,29
26.6,17.5,57,9.0,26.349999999999998,101.17,0,2012,7,29
27.3,17.4,55,4.0,26.349999999999998,101.12,0,2012,7,29
27.8,17.7,54,11.0,26.349999999999998,101.09,0,2012,7,29
27.5,17.5,54,0.0,26.349999999999998,101.06,0,2012,7,29
27.0,16.9,54,7.0,26.349999999999998,101.03,0,2012,7,29
26.8,16.9,55,6.0,26.349999999999998,101.05,0,2012,7,29
26.5,17.4,57,6.0,26.349999999999998,101.08,1,2012,7,29
25.8,17.3,59,9.0,24.1,101.12,1,2012,7,29
25.3,18.3,65,11.0,25.0,101.15,0,2012,7,29
22.5,19.5,83,4.0,25.0,101.16,0,2012,7,29
21.2,18.6,85,4.0,25.0,101.18,0,2012,7,29
21.9,17.6,77,0.0,25.0,101.17,0,2012,7,30
19.7,17.2,85,6.0,25.0,101.16,0,2012,7,30
20.6,18.6,88,6.0,25.0,101.15,0,2012,7,30
20.5,18.3,87,4.0,25.0,101.13,0,2012,7,30
19.0,15.6,81,6.0,25.0,101.22,0,2012,7,30
17.9,16.7,93,0.0,24.1,101.27,0,2012,7,30
20.5,16.9,80,6.0,24.1,101.28,0,2012,7,30
21.6,17.2,76,6.0,26.349999999999998,101.31,0,2012,7,30
22.4,16.7,70,7.0,26.349999999999998,101.31,0,2012,7,30
24.1,16.9,64,7.0,26.349999999999998,101.31,0,2012,7,30
25.0,15.8,57,15.0,26.349999999999998,101.29,0,2012,7,30
26.0,15.0,51,15.0,26.349999999999998,101.27,0,2012,7,30
27.2,15.8,50,19.0,26.349999999999998,101.22,0,2012,7,30
28.5,15.5,45,15.0,26.349999999999998,101.17,1,2012,7,30
29.3,15.9,44,17.0,26.349999999999998,101.13,1,2012,7,30
29.0,13.5,39,17.0,26.349999999999998,101.1,1,2012,7,30
29.9,14.3,39,9.0,26.349999999999998,101.04,1,2012,7,30
29.4,12.9,36,9.0,26.349999999999998,101.03,1,2012,7,30
28.2,15.4,46,13.0,26.349999999999998,101.01,0,2012,7,30
26.9,16.4,53,11.0,26.349999999999998,101.01,0,2012,7,30
25.2,16.5,59,7.0,26.349999999999998,101.01,0,2012,7,30
24.3,16.9,63,11.0,25.0,101.0,0,2012,7,30
23.8,17.6,68,9.0,25.0,101.0,0,2012,7,30
22.9,17.7,73,6.0,25.0,101.02,0,2012,7,30
22.2,19.0,82,6.0,25.0,101.03,0,2012,7,31
21.3,18.0,81,9.0,25.0,101.03,0,2012,7,31
21.5,16.6,74,13.0,25.0,101.02,0,2012,7,31
20.1,16.1,78,13.0,25.0,101.02,0,2012,7,31
19.4,15.8,80,9.0,25.0,101.03,0,2012,7,31
19.8,17.1,84,11.0,25.0,101.04,0,2012,7,31
21.1,17.7,81,7.0,26.349999999999998,101.05,0,2012,7,31
22.6,18.2,76,9.0,26.349999999999998,101.03,0,2012,7,31
24.2,18.5,71,9.0,26.349999999999998,101.02,0,2012,7,31
25.9,19.5,68,7.0,24.1,100.98,0,2012,7,31
27.3,19.8,64,11.0,24.1,100.97,0,2012,7,31
28.4,20.8,63,13.0,24.1,100.93,0,2012,7,31
28.9,20.7,61,19.0,24.1,100.87,0,2012,7,31
28.7,19.2,56,19.0,24.1,100.79,0,2012,7,31
28.8,18.4,53,20.0,24.1,100.7,0,2012,7,31
28.8,18.4,53,19.0,24.1,100.64,0,2012,7,31
28.8,19.1,56,22.0,24.1,100.58,1,2012,7,31
28.0,17.7,54,20.0,24.1,100.55,1,2012,7,31
25.3,19.3,69,17.0,24.1,100.53,1,2012,7,31
24.8,18.3,67,22.0,24.1,100.55,5,2012,7,31
22.4,18.7,80,35.0,22.750000000000004,100.64,3,2012,7,31
22.8,18.8,78,13.0,25.0,100.65,7,2012,7,31
22.8,19.4,81,7.0,25.0,100.57,1,2012,7,31
21.8,19.2,85,4.0,25.0,100.52,0,2012,7,31
21.0,19.8,93,0.0,25.0,100.53,0,2012,8,1
21.0,19.6,92,4.0,25.0,100.54,0,2012,8,1
21.3,19.1,87,9.0,25.0,100.55,1,2012,8,1
20.8,19.0,89,9.0,25.0,100.54,1,2012,8,1
20.8,18.7,88,6.0,25.0,100.57,1,2012,8,1
20.8,18.1,85,9.0,25.0,100.58,1,2012,8,1
20.4,18.6,89,7.0,25.0,100.62,5,2012,8,1
20.8,18.7,88,11.0,24.1,100.64,1,2012,8,1
21.2,18.9,87,9.0,24.1,100.65,1,2012,8,1
22.0,18.9,83,13.0,24.1,100.64,1,2012,8,1
24.1,19.4,75,13.0,24.1,100.6,1,2012,8,1
24.1,18.0,69,17.0,24.1,100.6,1,2012,8,1
25.2,18.6,67,13.0,24.1,100.56,0,2012,8,1
25.7,18.2,63,15.0,24.1,100.51,0,2012,8,1
26.9,19.2,63,15.0,24.1,100.48,0,2012,8,1
27.3,18.6,59,13.0,24.1,100.46,0,2012,8,1
27.8,18.7,58,9.0,24.1,100.4,0,2012,8,1
27.4,19.0,60,13.0,24.1,100.38,0,2012,8,1
27.0,18.9,61,15.0,24.1,100.39,0,2012,8,1
26.3,19.2,65,13.0,24.1,100.46,1,2012,8,1
25.7,19.1,67,15.0,25.0,100.48,1,2012,8,1
23.1,20.3,84,6.0,25.0,100.49,0,2012,8,1
24.2,20.3,79,7.0,25.0,100.52,0,2012,8,1
23.9,19.8,78,6.0,25.0,100.5,0,2012,8,1
23.9,19.8,78,7.0,25.0,100.51,1,2012,8,2
22.6,19.6,83,7.0,25.0,100.48,0,2012,8,2
21.8,19.6,87,9.0,25.0,100.49,0,2012,8,2
22.2,20.1,88,11.0,25.0,100.47,0,2012,8,2
21.5,19.6,89,11.0,25.0,100.51,0,2012,8,2
21.3,19.6,90,7.0,24.1,100.55,0,2012,8,2
21.7,19.6,88,15.0,26.349999999999998,100.55,0,2012,8,2
22.5,20.1,86,13.0,26.349999999999998,100.6,0,2012,8,2
23.9,19.9,78,11.0,26.349999999999998,100.61,0,2012,8,2
24.5,19.8,75,17.0,26.349999999999998,100.63,0,2012,8,2
25.8,19.5,68,11.0,24.1,100.6,0,2012,8,2
27.3,20.1,65,17.0,24.1,100.56,0,2012,8,2
27.4,18.5,58,13.0,24.1,100.56,0,2012,8,2
29.1,18.0,51,20.0,24.1,100.5,0,2012,8,2
29.6,18.8,52,13.0,24.1,100.44,0,2012,8,2
29.8,18.9,52,19.0,24.1,100.43,1,2012,8,2
30.0,17.8,48,22.0,24.1,100.4,1,2012,8,2
29.9,16.1,43,20.0,24.1,100.41,1,2012,8,2
28.4,16.3,48,15.0,24.1,100.42,1,2012,8,2
27.7,14.8,45,15.0,24.1,100.44,1,2012,8,2
27.2,15.4,48,19.0,25.0,100.52,1,2012,8,2
26.8,15.5,50,24.0,25.0,100.53,1,2012,8,2
25.7,15.9,55,17.0,25.0,100.52,1,2012,8,2
25.0,17.1,62,24.0,25.0,100.5,1,2012,8,2
24.4,16.9,63,17.0,25.0,100.5,0,2012,8,3
24.1,16.9,64,13.0,25.0,100.5,0,2012,8,3
23.5,17.3,68,13.0,25.0,100.52,1,2012,8,3
23.4,18.0,72,15.0,25.0,100.54,1,2012,8,3
22.9,17.8,73,15.0,25.0,100.6,1,2012,8,3
22.3,17.9,76,11.0,24.1,100.68,0,2012,8,3
22.5,18.3,77,13.0,24.1,100.74,0,2012,8,3
23.2,18.5,75,17.0,24.1,100.81,0,2012,8,3
24.1,18.5,71,13.0,24.1,100.87,0,2012,8,3
25.6,17.8,62,15.0,24.1,100.91,0,2012,8,3
26.0,17.7,60,11.0,24.1,100.95,0,2012,8,3
27.1,17.3,55,13.0,24.1,100.99,0,2012,8,3
27.1,16.7,53,17.0,24.1,101.03,0,2012,8,3
28.2,16.6,49,19.0,24.1,101.07,0,2012,8,3
27.6,15.6,48,24.0,24.1,101.1,0,2012,8,3
29.2,16.7,47,17.0,24.1,101.11,0,2012,8,3
28.9,15.9,45,20.0,24.1,101.1,0,2012,8,3
28.0,16.0,48,20.0,26.349999999999998,101.14,0,2012,8,3
27.2,16.1,51,11.0,26.349999999999998,101.18,0,2012,8,3
25.5,15.6,54,7.0,26.349999999999998,101.24,0,2012,8,3
23.9,15.7,60,6.0,24.1,101.31,0,2012,8,3
22.0,15.9,68,6.0,25.0,101.39,0,2012,8,3
23.3,15.3,61,9.0,25.0,101.42,0,2012,8,3
23.1,15.2,61,4.0,25.0,101.49,0,2012,8,3
21.3,15.3,69,9.0,25.0,101.51,0,2012,8,4
22.3,15.2,64,9.0,25.0,101.55,1,2012,8,4
22.0,15.0,64,7.0,25.0,101.59,1,2012,8,4
21.8,14.8,64,6.0,25.0,101.61,1,2012,8,4
22.1,14.2,61,7.0,24.1,101.62,1,2012,8,4
21.3,14.3,64,11.0,26.349999999999998,101.65,1,2012,8,4
20.2,16.0,77,9.0,26.349999999999998,101.67,1,2012,8,4
21.8,15.3,67,17.0,26.349999999999998,101.75,0,2012,8,4
23.1,15.6,63,13.0,26.349999999999998,101.75,0,2012,8,4
24.7,16.4,60,15.0,24.1,101.73,0,2012,8,4
27.2,17.2,54,13.0,24.1,101.72,0,2012,8,4
28.3,18.0,54,17.0,24.1,101.69,0,2012,8,4
30.1,19.2,52,9.0,25.0,101.62,0,2012,8,4
31.2,18.1,46,11.0,24.1,101.56,0,2012,8,4
32.0,18.3,44,17.0,24.1,101.48,0,2012,8,4
32.8,18.8,44,17.0,24.1,101.39,0,2012,8,4
32.5,18.5,44,15.0,24.1,101.34,0,2012,8,4
32.5,19.8,47,13.0,24.1,101.32,0,2012,8,4
32.2,20.1,49,13.0,24.1,101.29,1,2012,8,4
30.8,19.2,50,20.0,24.1,101.23,0,2012,8,4
29.2,18.7,53,19.0,24.1,101.23,0,2012,8,4
27.5,18.4,58,17.0,25.0,101.3,0,2012,8,4
26.5,18.2,60,13.0,25.0,101.28,0,2012,8,4
26.2,18.6,63,17.0,25.0,101.27,0,2012,8,4
25.7,19.0,67,19.0,25.0,101.24,0,2012,8,5
25.1,19.2,70,19.0,25.0,101.19,0,2012,8,5
24.2,19.3,74,19.0,25.0,101.16,0,2012,8,5
24.4,19.3,73,22.0,25.0,101.06,0,2012,8,5
24.3,19.6,75,19.0,25.0,101.04,0,2012,8,5
24.1,19.8,77,22.0,24.1,101.02,1,2012,8,5
24.6,20.2,77,19.0,24.1,100.96,1,2012,8,5
25.9,20.7,73,22.0,24.1,100.89,1,2012,8,5
26.5,21.0,72,24.0,24.1,100.8,1,2012,8,5
26.9,21.3,71,24.0,22.750000000000004,100.72,1,2012,8,5
24.8,22.6,88,22.0,22.750000000000004,100.71,1,2012,8,5
27.9,23.2,76,24.0,24.1,100.63,1,2012,8,5
29.7,22.2,64,19.0,24.1,100.5,1,2012,8,5
25.2,23.0,88,24.0,22.750000000000004,100.4,5,2012,8,5
24.9,22.9,89,26.0,22.750000000000004,100.42,5,2012,8,5
29.0,24.4,76,13.0,24.1,100.31,1,2012,8,5
31.1,22.0,58,28.0,24.1,100.26,1,2012,8,5
30.1,21.1,59,22.0,24.1,100.2,1,2012,8,5
25.0,22.0,83,22.0,22.750000000000004,100.28,7,2012,8,5
24.2,22.2,89,26.0,22.750000000000004,100.29,5,2012,8,5
24.3,21.8,86,32.0,25.0,100.32,1,2012,8,5
23.9,21.2,85,32.0,25.0,100.43,0,2012,8,5
23.9,20.0,79,26.0,25.0,100.5,0,2012,8,5
23.1,17.4,70,30.0,25.0,100.58,0,2012,8,5
21.7,13.7,60,24.0,25.0,100.67,0,2012,8,6
20.7,14.3,67,24.0,25.0,100.7,0,2012,8,6
19.6,13.7,69,22.0,25.0,100.77,0,2012,8,6
18.7,13.2,70,22.0,25.0,100.79,0,2012,8,6
17.7,13.3,75,13.0,25.0,100.86,0,2012,8,6
16.6,13.3,81,9.0,26.349999999999998,100.95,0,2012,8,6
18.0,13.8,76,13.0,26.349999999999998,101.01,0,2012,8,6
19.0,14.0,73,17.0,26.349999999999998,101.06,0,2012,8,6
19.7,13.6,68,17.0,26.349999999999998,101.09,0,2012,8,6
20.0,13.3,65,20.0,26.349999999999998,101.11,1,2012,8,6
20.8,13.2,62,22.0,26.349999999999998,101.13,1,2012,8,6
22.1,13.6,59,28.0,26.349999999999998,101.15,0,2012,8,6
21.9,13.0,57,24.0,26.349999999999998,101.17,1,2012,8,6
21.4,13.7,61,13.0,26.349999999999998,101.18,1,2012,8,6
22.5,13.0,55,13.0,26.349999999999998,101.15,1,2012,8,6
22.6,13.8,58,22.0,26.349999999999998,101.12,0,2012,8,6
23.0,12.2,51,19.0,26.349999999999998,101.07,0,2012,8,6
23.0,12.8,53,24.0,26.349999999999998,101.06,0,2012,8,6
23.0,12.8,53,15.0,26.349999999999998,101.03,0,2012,8,6
21.6,12.8,57,9.0,26.349999999999998,101.02,0,2012,8,6
22.1,13.5,58,9.0,25.0,101.03,0,2012,8,6
21.7,14.5,64,9.0,25.0,101.03,0,2012,8,6
20.1,15.6,75,13.0,25.0,101.04,0,2012,8,6
20.6,15.1,71,11.0,25.0,101.05,0,2012,8,6
19.6,16.0,80,13.0,25.0,101.04,0,2012,8,7
19.3,15.6,79,17.0,25.0,101.02,0,2012,8,7
18.9,14.8,77,19.0,25.0,100.99,0,2012,8,7
18.2,15.3,83,13.0,25.0,100.96,0,2012,8,7
18.5,15.5,83,11.0,25.0,100.95,0,2012,8,7
16.6,15.0,90,7.0,26.349999999999998,100.99,0,2012,8,7
17.9,15.3,85,6.0,26.349999999999998,101.02,0,2012,8,7
19.6,16.1,80,15.0,26.349999999999998,101.01,0,2012,8,7
21.2,16.4,74,17.0,26.349999999999998,101.01,0,2012,8,7
22.8,16.7,68,19.0,26.349999999999998,100.99,0,2012,8,7
24.1,17.1,65,24.0,26.349999999999998,100.96,0,2012,8,7
25.3,16.9,60,22.0,26.349999999999998,100.96,0,2012,8,7
26.5,16.1,53,17.0,26.349999999999998,100.9,0,2012,8,7
27.7,15.7,48,20.0,26.349999999999998,100.87,0,2012,8,7
27.6,14.2,44,20.0,26.349999999999998,100.82,0,2012,8,7
28.7,13.6,40,24.0,26.349999999999998,100.79,1,2012,8,7
27.4,13.6,43,17.0,26.349999999999998,100.74,1,2012,8,7
27.8,13.1,40,15.0,26.349999999999998,100.74,1,2012,8,7
27.0,13.8,44,15.0,26.349999999999998,100.74,1,2012,8,7
26.3,14.8,49,13.0,26.349999999999998,100.73,1,2012,8,7
25.8,13.7,47,17.0,25.0,100.81,1,2012,8,7
21.2,15.0,68,22.0,25.0,100.9,1,2012,8,7
20.2,16.6,80,0.0,25.0,100.86,1,2012,8,7
20.2,17.5,84,9.0,25.0,100.87,5,2012,8,7
19.3,18.0,92,7.0,25.0,100.92,1,2012,8,8
18.7,17.8,95,7.0,25.0,100.94,0,2012,8,8
18.3,17.6,96,4.0,22.750000000000004,100.91,0,2012,8,8
17.4,17.1,98,4.0,22.750000000000004,100.92,0,2012,8,8
17.2,16.9,98,4.0,22.750000000000004,100.97,0,2012,8,8
16.8,16.7,99,0.0,22.750000000000004,101.02,0,2012,8,8
18.1,17.3,95,0.0,24.1,101.03,0,2012,8,8
19.3,17.4,89,6.0,26.349999999999998,101.09,0,2012,8,8
21.1,17.5,80,0.0,26.349999999999998,101.12,1,2012,8,8
22.5,16.6,69,4.0,26.349999999999998,101.11,0,2012,8,8
24.1,16.0,61,9.0,26.349999999999998,101.11,0,2012,8,8
24.8,15.2,55,4.0,26.349999999999998,101.08,0,2012,8,8
26.4,11.9,40,0.0,26.349999999999998,101.05,0,2012,8,8
27.4,14.1,44,4.0,26.349999999999998,101.0,0,2012,8,8
28.0,15.6,47,11.0,24.1,100.98,0,2012,8,8
28.3,14.7,43,7.0,24.1,100.94,1,2012,8,8
28.0,16.1,48,9.0,24.1,100.92,1,2012,8,8
24.8,17.1,62,19.0,24.1,100.91,1,2012,8,8
25.1,16.8,60,9.0,24.1,100.9,1,2012,8,8
25.1,17.0,61,7.0,24.1,100.9,5,2012,8,8
24.3,17.2,65,11.0,25.0,100.92,5,2012,8,8
23.0,17.8,73,6.0,25.0,100.93,1,2012,8,8
23.5,17.1,67,4.0,25.0,100.89,1,2012,8,8
23.1,17.0,69,6.0,25.0,100.92,1,2012,8,8
22.8,17.7,73,9.0,25.0,100.93,0,2012,8,9
22.8,16.7,68,11.0,25.0,100.89,1,2012,8,9
22.4,16.7,70,4.0,25.0,100.91,1,2012,8,9
21.8,17.4,76,9.0,25.0,100.89,1,2012,8,9
21.4,17.4,78,11.0,25.0,100.9,1,2012,8,9
21.1,16.9,77,13.0,24.1,100.93,1,2012,8,9
20.9,17.0,78,15.0,24.1,100.98,1,2012,8,9
20.7,17.3,81,13.0,24.1,101.01,1,2012,8,9
21.1,17.5,80,19.0,24.1,101.01,1,2012,8,9
21.7,17.5,77,22.0,24.1,100.98,1,2012,8,9
21.7,17.0,75,17.0,24.1,100.98,1,2012,8,9
23.2,17.3,69,13.0,24.1,100.98,1,2012,8,9
24.2,17.8,67,17.0,24.1,100.92,1,2012,8,9
23.6,17.4,68,19.0,24.1,100.94,1,2012,8,9
24.0,17.8,68,20.0,24.1,100.86,5,2012,8,9
23.7,17.0,66,17.0,22.750000000000004,100.91,5,2012,8,9
22.3,18.7,80,19.0,22.750000000000004,100.89,5,2012,8,9
21.3,18.7,85,17.0,22.750000000000004,100.93,5,2012,8,9
20.4,18.6,89,20.0,22.750000000000004,100.87,5,2012,8,9
20.2,18.2,88,13.0,22.750000000000004,100.92,5,2012,8,9
20.2,17.7,86,15.0,25.0,100.88,1,2012,8,9
19.9,17.5,86,19.0,25.0,100.87,1,2012,8,9
20.1,17.0,82,19.0,25.0,100.83,1,2012,8,9
19.8,17.0,84,20.0,25.0,100.77,1,2012,8,9
19.5,17.0,85,17.0,25.0,100.74,1,2012,8,10
19.3,16.8,85,19.0,25.0,100.68,1,2012,8,10
20.1,17.0,82,13.0,25.0,100.66,1,2012,8,10
19.7,17.3,86,13.0,25.0,100.65,1,2012,8,10
19.3,17.6,90,9.0,22.750000000000004,100.67,5,2012,8,10
19.0,17.7,92,19.0,22.750000000000004,100.58,5,2012,8,10
19.0,17.7,92,9.0,22.750000000000004,100.69,1,2012,8,10
19.7,18.2,91,7.0,22.750000000000004,100.66,1,2012,8,10
20.8,18.9,89,9.0,22.750000000000004,100.69,1,2012,8,10
20.2,18.6,91,13.0,22.750000000000004,100.7,1,2012,8,10
20.2,18.5,90,11.0,22.750000000000004,100.75,1,2012,8,10
19.9,18.5,92,15.0,22.750000000000004,100.73,3,2012,8,10
20.8,18.8,88,17.0,22.750000000000004,100.73,3,2012,8,10
21.3,19.2,88,19.0,22.750000000000004,100.7,3,2012,8,10
21.7,19.3,86,19.0,22.750000000000004,100.64,3,2012,8,10
21.0,19.5,91,20.0,22.750000000000004,100.63,3,2012,8,10
20.7,19.0,90,20.0,22.750000000000004,100.65,3,2012,8,10
20.6,19.0,91,20.0,22.750000000000004,100.63,3,2012,8,10
20.0,18.9,93,22.0,22.750000000000004,100.62,3,2012,8,10
19.6,18.5,93,24.0,22.750000000000004,100.63,3,2012,8,10
19.1,17.9,93,17.0,22.750000000000004,100.65,5,2012,8,10
18.5,17.7,95,22.0,22.750000000000004,100.62,5,2012,8,10
18.2,17.4,95,20.0,25.0,100.58,1,2012,8,10
18.0,17.2,95,19.0,25.0,100.56,1,2012,8,10
17.9,17.0,94,20.0,22.750000000000004,100.57,1,2012,8,11
17.5,16.7,95,19.0,22.750000000000004,100.57,1,2012,8,11
17.6,16.8,95,19.0,22.750000000000004,100.54,1,2012,8,11
17.5,16.7,95,22.0,22.750000000000004,100.53,1,2012,8,11
17.2,16.7,97,24.0,22.750000000000004,100.54,5,2012,8,11
17.2,16.7,97,22.0,22.750000000000004,100.57,1,2012,8,11
17.4,16.7,96,20.0,22.750000000000004,100.61,1,2012,8,11
18.4,17.2,93,17.0,22.750000000000004,100.65,1,2012,8,11
19.4,17.8,90,15.0,22.750000000000004,100.66,1,2012,8,11
20.4,18.0,86,15.0,24.1,100.66,1,2012,8,11
22.3,19.0,82,11.0,24.1,100.65,1,2012,8,11
23.9,19.8,78,13.0,24.1,100.61,1,2012,8,11
26.1,20.6,72,9.0,24.1,100.58,1,2012,8,11
26.9,20.0,66,15.0,24.1,100.51,1,2012,8,11
27.3,20.1,65,17.0,24.1,100.47,1,2012,8,11
27.5,19.9,63,19.0,24.1,100.42,1,2012,8,11
26.8,20.5,68,9.0,24.1,100.36,1,2012,8,11
20.2,19.5,96,32.0,22.750000000000004,100.58,7,2012,8,11
19.6,18.7,95,19.0,24.1,100.59,5,2012,8,11
20.4,18.6,89,11.0,24.1,100.59,0,2012,8,11
19.9,18.9,94,13.0,25.0,100.65,1,2012,8,11
